position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,stamp,gripper_state
0.784342297388848,0.0247716678359432,-0.0772445693888074,0.688888,-0.049948,-0.002794,-0.723139,153,0.145
0.784356418543838,0.0244422544596193,-0.0773513829388601,0.688982,-0.049718,-0.003001,-0.723065,154,0.145
0.784356365239751,0.024173652069545,-0.0775685947780679,0.68903,-0.049557,-0.003193,-0.72303,155,0.145
0.784369799853916,0.0237908882556665,-0.0778522545375684,0.68912,-0.048932,-0.003892,-0.722983,156,0.145
0.784362654314833,0.0238686158358826,-0.0778766998412908,0.689046,-0.049697,-0.002935,-0.723005,157,0.145
0.784407190249243,0.0235211061093429,-0.0780494623530535,0.689128,-0.049335,-0.00328,-0.72295,158,0.145
0.784458420438686,0.0232376328202568,-0.078377260288213,0.689182,-0.049085,-0.003582,-0.722914,159,0.145
0.784494153620245,0.023213786384482,-0.0786027805371441,0.689132,-0.04948,-0.003093,-0.722938,160,0.145
0.784529087571816,0.0229812321830873,-0.0789779934745866,0.68915,-0.049383,-0.00317,-0.722927,161,0.145
0.784603456093852,0.0228961949767266,-0.079335348985371,0.6891,-0.049651,-0.002831,-0.722958,162,0.145
0.784664531146598,0.0225435707613485,-0.0797621694751134,0.689139,-0.049407,-0.003037,-0.722937,163,0.145
0.784677081071583,0.0222270737095366,-0.080213618282432,0.68914,-0.049419,-0.002984,-0.722935,164,0.145
0.78475542343798,0.0218721818563241,-0.0807717425447951,0.689139,-0.049731,-0.00267,-0.722915,165,0.145
0.784783347525383,0.0211943927075775,-0.0813279579419228,0.689212,-0.049318,-0.002925,-0.722873,166,0.145
0.784793653725518,0.0201455444242107,-0.0821880948503597,0.689396,-0.049019,-0.003334,-0.722716,167,0.145
0.784798131311072,0.0192381002979396,-0.0829029436393026,0.689487,-0.049009,-0.003197,-0.722631,168,0.145
0.784785830866455,0.0178449590385773,-0.0837171299925903,0.689723,-0.048678,-0.003367,-0.722427,169,0.145
0.784704267532988,0.0160215790270853,-0.0847949665992923,0.690082,-0.048643,-0.003355,-0.722087,170,0.145
0.784597387660086,0.0144641338095187,-0.0858384184999898,0.69028,-0.049013,-0.002827,-0.721875,171,0.145
0.784434253857516,0.0122088870005454,-0.0870361620290454,0.69067,-0.048543,-0.003178,-0.721532,172,0.145
0.78422705989833,0.010169045617985,-0.088367901894458,0.690907,-0.048523,-0.003031,-0.721308,173,0.145
0.783950910244885,0.00779824726708581,-0.0900936887871629,0.691214,-0.048515,-0.003036,-0.721013,174,0.145
0.783652058450208,0.00503310533160988,-0.0919584789503516,0.691575,-0.047763,-0.003867,-0.720713,175,0.145
0.783271063963036,0.00237407835213609,-0.0939533806517834,0.691886,-0.047829,-0.003785,-0.720411,176,0.145
0.782775122952866,-0.000457551195535009,-0.0963810471973313,0.69219,-0.047906,-0.003872,-0.720113,177,0.145
0.782268832558422,-0.00326653498223826,-0.098807040285193,0.692476,-0.048265,-0.003452,-0.719816,178,0.145
0.781702204953694,-0.00620100009851076,-0.101332140031635,0.692783,-0.048762,-0.002749,-0.719491,179,0.145
0.781002129299255,-0.00939043737171061,-0.104144660005274,0.693087,-0.048284,-0.003174,-0.719229,180,0.145
0.780248607553035,-0.0125205072286016,-0.107091929380615,0.693339,-0.048061,-0.003288,-0.718999,181,0.145
0.779353014106178,-0.0157544437982924,-0.11051510451242,0.693577,-0.047514,-0.003951,-0.718803,182,0.145
0.778346550551088,-0.0189508612062445,-0.113892099111162,0.69377,-0.047122,-0.004277,-0.71864,183,0.145
0.777300797458229,-0.0219232318805829,-0.117408246679489,0.693852,-0.046809,-0.004433,-0.718581,184,0.145
0.776041629258184,-0.0248209089609509,-0.121305922196142,0.693886,-0.046525,-0.004651,-0.718565,185,0.145
0.774685840496297,-0.027578212175841,-0.125379133766449,0.693861,-0.046345,-0.004738,-0.718601,186,0.145
0.773156731581239,-0.031293068530763,-0.129586305848171,0.694067,-0.044643,-0.006547,-0.718495,187,0.145
0.771477002302079,-0.0345266233541636,-0.134035103740658,0.694142,-0.043869,-0.007303,-0.718463,188,0.145
0.769643415709316,-0.037033780195406,-0.138682876092183,0.693999,-0.044083,-0.006994,-0.718592,189,0.145
0.767647727084472,-0.0402863264223521,-0.143601242315204,0.694011,-0.043251,-0.007867,-0.718621,190,0.145
0.765478350235059,-0.0429011936315853,-0.148657020309745,0.693826,-0.043363,-0.007668,-0.718795,191,0.145
0.763144666516968,-0.0456577940770663,-0.153796980816535,0.693627,-0.043218,-0.007715,-0.718996,192,0.145
0.760513614123398,-0.0485260671095094,-0.159273711929169,0.693411,-0.042662,-0.008348,-0.71923,193,0.145
0.757627411645708,-0.0517354811343239,-0.164672055807526,0.693178,-0.041458,-0.009596,-0.71951,194,0.145
0.7544430334691,-0.0553460921217521,-0.170268708630506,0.693087,-0.040533,-0.010564,-0.719636,195,0.145
0.750940356581153,-0.0580176174150106,-0.176136687985295,0.692769,-0.040772,-0.010321,-0.719932,196,0.145
0.747142704852343,-0.0611324612323311,-0.182015418591292,0.692591,-0.040897,-0.010048,-0.7201,197,0.145
0.742964008079611,-0.0647697275063167,-0.188055963223296,0.692447,-0.040241,-0.010699,-0.720267,198,0.145
0.738442636553662,-0.0678907747599453,-0.194263100906806,0.692204,-0.04032,-0.010537,-0.720498,199,0.145
0.733707296680686,-0.0717745591875529,-0.200211055104343,0.692023,-0.039217,-0.011392,-0.720719,200,0.145
0.728528359990589,-0.075577368911107,-0.206588758805976,0.691815,-0.038528,-0.012209,-0.720943,201,0.145
0.723020055406041,-0.0795838838828139,-0.213036815321949,0.691617,-0.037552,-0.013319,-0.721165,202,0.145
0.717265889567734,-0.0830841843593333,-0.219588170237559,0.691377,-0.037256,-0.013512,-0.721406,203,0.145
0.711422584941655,-0.0864958170789745,-0.226129670697409,0.69108,-0.036867,-0.013564,-0.72171,204,0.145
0.705193922086958,-0.0901347918794721,-0.232747187877432,0.690791,-0.035944,-0.014319,-0.722018,205,0.145
0.698951242210803,-0.0943387286065374,-0.239079639160363,0.690695,-0.034628,-0.015132,-0.722158,206,0.145
0.692376785057349,-0.0981885326098259,-0.245823827404372,0.690592,-0.033732,-0.015757,-0.722286,207,0.145
0.68561114906601,-0.101145875526954,-0.253140468350115,0.690364,-0.034045,-0.015027,-0.722504,208,0.145
0.678766276371679,-0.104874535458141,-0.260198791121019,0.69022,-0.033183,-0.015469,-0.722673,209,0.145
0.671827703591192,-0.109162041056329,-0.267189410139608,0.69016,-0.031651,-0.016541,-0.722775,210,0.145
0.664782150373483,-0.112613694791552,-0.2747450703894,0.690049,-0.031207,-0.016486,-0.722901,211,0.145
0.657573131827513,-0.114994146351577,-0.282906614902668,0.689825,-0.031882,-0.015353,-0.723111,212,0.145
0.6502367531787,-0.119871490734514,-0.290443556839687,0.690022,-0.03028,-0.016604,-0.722964,213,0.145
0.642712687884332,-0.123633861424241,-0.298704947873014,0.690091,-0.029966,-0.016595,-0.722911,214,0.145
0.635027278075188,-0.127549436635797,-0.307234166489723,0.690267,-0.029782,-0.016538,-0.722752,215,0.145
0.627277406668254,-0.131650629416914,-0.315768610626176,0.690497,-0.029505,-0.016517,-0.722544,216,0.145
0.619369868641871,-0.135571662331281,-0.324458171600756,0.690738,-0.029467,-0.016074,-0.722326,217,0.145
0.61122126944996,-0.14024686063686,-0.333125060660418,0.691118,-0.02893,-0.016411,-0.721976,218,0.145
0.602949301506946,-0.144728863795297,-0.341836365147426,0.691505,-0.02856,-0.016454,-0.721619,219,0.145
0.594410631866383,-0.148740632215713,-0.350856223822914,0.691884,-0.028733,-0.016013,-0.721259,220,0.145
0.585736770575503,-0.153164328742595,-0.359642383880597,0.692314,-0.028481,-0.015961,-0.720857,221,0.145
0.576841156629857,-0.158027580519818,-0.368313166219715,0.692839,-0.027878,-0.016268,-0.720369,222,0.145
0.567779131190202,-0.16230319920545,-0.377196100280718,0.693358,-0.027786,-0.016005,-0.719879,223,0.145
0.558692937623484,-0.166591029139909,-0.385885192313408,0.693819,-0.027453,-0.015914,-0.71945,224,0.145
0.549348133222281,-0.170962920333411,-0.394643906234806,0.69435,-0.027115,-0.016056,-0.718947,225,0.145
0.539858256105018,-0.175266888815216,-0.403481001296968,0.694863,-0.026847,-0.016218,-0.718458,226,0.145
0.530394550095712,-0.179000710794065,-0.412376078366622,0.695331,-0.026918,-0.016017,-0.718006,227,0.145
0.5208636368859,-0.182217528230916,-0.42136530493183,0.695725,-0.027297,-0.015527,-0.717622,228,0.145
0.51127886011063,-0.186144553612857,-0.429958788428976,0.69613,-0.02708,-0.01579,-0.717231,229,0.145
0.50168778406035,-0.1899387495106,-0.438381512240202,0.696478,-0.026961,-0.01603,-0.716892,230,0.145
0.49209182240169,-0.193350694035788,-0.446676285516034,0.696796,-0.026962,-0.016111,-0.716582,231,0.145
0.48252594300686,-0.196377104673378,-0.454631858143808,0.696911,-0.027026,-0.016092,-0.716467,232,0.145
0.47303254619912,-0.199458423572082,-0.462219355202531,0.697021,-0.026958,-0.016143,-0.716362,233,0.145
0.463480868058863,-0.20192479534918,-0.469561543412773,0.69709,-0.027251,-0.015885,-0.716289,234,0.145
0.453912241701822,-0.204135599375845,-0.476648618364671,0.697024,-0.027598,-0.015559,-0.716348,235,0.145
0.444612707440571,-0.206605195117923,-0.482847364640586,0.696922,-0.027472,-0.015514,-0.716453,236,0.145
0.435215849730423,-0.208903202125941,-0.48884035592053,0.696819,-0.027448,-0.015454,-0.716555,237,0.145
0.425949591168357,-0.211413537599029,-0.494141554750772,0.696678,-0.02711,-0.01572,-0.716699,238,0.145
0.416780683032504,-0.214438805532332,-0.498685086154939,0.69654,-0.026251,-0.016391,-0.71685,239,0.145
0.40773292046554,-0.216318503900616,-0.503237257837622,0.696362,-0.026141,-0.016433,-0.717026,240,0.145
0.398853287737139,-0.218818480628634,-0.507029425575852,0.696253,-0.025502,-0.016912,-0.717144,241,0.145
0.389959441982906,-0.220257175856239,-0.510965658548075,0.696105,-0.025478,-0.016707,-0.717293,242,0.145
0.381441218173566,-0.221255048819443,-0.514372357378168,0.695938,-0.025616,-0.016269,-0.71746,243,0.145
0.372760749145683,-0.223789082572688,-0.516887970355174,0.695923,-0.024832,-0.01689,-0.717488,244,0.145
0.36448423327078,-0.225347915475132,-0.519152739303642,0.695795,-0.024496,-0.01688,-0.717624,245,0.145
0.356133648376216,-0.228077389493254,-0.520530543644345,0.695916,-0.02359,-0.017559,-0.717521,246,0.145
0.347996495700693,-0.231345287629381,-0.52122730697329,0.695965,-0.02225,-0.018773,-0.717485,247,0.145
